transcript_id	base_enst	gene_id	gene_name	chrom	strand	cds_len	n_codons	n_cds_exons	n_internal_junctions	div_by_3	length_filtered	in_txome_ref
ENST00000441594.6	ENST00000441594	ENSG00000010282.15	HHATL	chr3	-	1512	504	11	10	True	False	True
ENST00000441623.1	ENST00000441623	ENSG00000172935.9	MRGPRF	chr11	-	1029	343	2	1	True	False	True
ENST00000441711.6	ENST00000441711	ENSG00000170632.14	ARMC10	chr7	+	924	308	6	5	True	False	True
ENST00000441788.6	ENST00000441788	ENSG00000105325.14	FZR1	chr19	+	1479	493	13	12	True	False	True
ENST00000441802.7	ENST00000441802	ENSG00000083857.14	FAT1	chr4	-	13764	4588	26	25	True	False	True
ENST00000441824.2	ENST00000441824	ENSG00000159648.11	TEPP	chr16	+	813	271	8	7	True	False	True
ENST00000441843.5	ENST00000441843	ENSG00000179630.11	LACC1	chr13	+	1290	430	5	4	True	False	True
ENST00000441993.6	ENST00000441993	ENSG00000089472.16	HEPH	chrX	+	3480	1160	20	19	True	False	True
ENST00000442011.7	ENST00000442011	ENSG00000120708.17	TGFBI	chr5	+	2049	683	17	16	True	False	True
ENST00000442034.5	ENST00000442034	ENSG00000115839.18	RAB3GAP1	chr2	+	2964	988	25	24	True	True	True
ENST00000442039.3	ENST00000442039	ENSG00000174109.5	C16orf91	chr16	-	396	132	2	1	True	True	True
ENST00000442047.2	ENST00000442047	ENSG00000187905.10	LRRC74B	chr22	+	1176	392	9	8	True	True	True
ENST00000442080.6	ENST00000442080	ENSG00000205835.9	GMNC	chr3	-	1002	334	5	4	True	False	True
ENST00000442111.6	ENST00000442111	ENSG00000151948.12	GLT1D1	chr12	+	1038	346	12	11	True	False	True
ENST00000442196.7	ENST00000442196	ENSG00000260916.7	CCPG1	chr15	-	2421	807	8	7	True	False	True
ENST00000442218.3	ENST00000442218	ENSG00000211584.14	SLC48A1	chr12	+	438	146	3	2	True	False	True
ENST00000442241.9	ENST00000442241	ENSG00000073536.18	NLE1	chr17	-	1455	485	13	12	True	True	True
ENST00000442253.3	ENST00000442253	ENSG00000170915.9	PAQR8	chr6	+	1062	354	1	0	True	False	True
ENST00000442267.3	ENST00000442267	ENSG00000109436.8	TBC1D9	chr4	-	3798	1266	21	20	True	False	True
ENST00000442287.6	ENST00000442287	ENSG00000140521.15	POLG	chr15	-	3717	1239	22	21	True	False	True
ENST00000442371.5	ENST00000442371	ENSG00000187210.14	GCNT1	chr9	+	1284	428	1	0	True	False	True
ENST00000442396.6	ENST00000442396	ENSG00000022976.15	ZNF839	chr14	+	2781	927	8	7	True	True	True
ENST00000442437.2	ENST00000442437	ENSG00000224659.2	GAGE12J	chrX	+	351	117	4	3	True	False	True
ENST00000442466.1	ENST00000442466	ENSG00000162006.9	MSLNL	chr16	-	2106	702	15	14	True	True	True
ENST00000442488.7	ENST00000442488	ENSG00000128610.12	FEZF1	chr7	-	1425	475	4	3	True	False	True
ENST00000442510.8	ENST00000442510	ENSG00000081237.20	PTPRC	chr1	+	3918	1306	32	31	True	False	True
ENST00000442544.7	ENST00000442544	ENSG00000187323.12	DCC	chr18	+	4341	1447	29	28	True	False	True
ENST00000442561.7	ENST00000442561	ENSG00000122188.13	LAX1	chr1	+	1194	398	5	4	True	False	True
ENST00000442628.7	ENST00000442628	ENSG00000185189.18	NRBP2	chr8	-	1503	501	18	17	True	False	True
ENST00000442633.1	ENST00000442633	ENSG00000273331.1	TM4SF19-TCTEX1D2	chr3	-	627	209	4	3	True	False	True
ENST00000442682.7	ENST00000442682	ENSG00000214128.11	TMEM213	chr7	+	321	107	3	2	True	False	True
ENST00000442687.6	ENST00000442687	ENSG00000239642.6	MEIKIN	chr5	-	1119	373	13	12	True	False	True
ENST00000442697.7	ENST00000442697	ENSG00000164031.17	DNAJB14	chr4	-	1137	379	8	7	True	False	True
ENST00000442738.7	ENST00000442738	ENSG00000100142.16	POLR2F	chr22	+	381	127	5	4	True	False	True
ENST00000442744.7	ENST00000442744	ENSG00000221983.8	UBA52	chr19	+	384	128	4	3	True	False	True
ENST00000442788.5	ENST00000442788	ENSG00000256646.7	AC010132.3	chr7	-	702	234	8	7	True	True	True
ENST00000442789.6	ENST00000442789	ENSG00000166866.13	MYO1A	chr12	-	3129	1043	27	26	True	False	True
ENST00000442898.5	ENST00000442898	ENSG00000181404.17	WASHC1	chr9	-	1395	465	10	9	True	False	True
ENST00000442966.6	ENST00000442966	ENSG00000241370.5	RPP21	chr6	+	462	154	5	4	True	True	True
ENST00000442986.5	ENST00000442986	ENSG00000183621.15	ZNF438	chr10	-	2484	828	3	2	True	False	True
ENST00000442999.3	ENST00000442999	ENSG00000184389.9	A3GALT2	chr1	-	1020	340	5	4	True	True	True
ENST00000443029.5	ENST00000443029	ENSG00000206562.11	METTL6	chr3	-	852	284	5	4	True	False	True
ENST00000443071.6	ENST00000443071	ENSG00000183092.16	BEGAIN	chr14	-	1779	593	6	5	True	False	True
ENST00000443119.7	ENST00000443119	ENSG00000260537.2	AC012184.2	chr16	+	1437	479	12	11	True	False	True
ENST00000443124.5	ENST00000443124	ENSG00000115109.14	EPB41L5	chr2	+	1515	505	16	15	True	False	True
ENST00000443173.6	ENST00000443173	ENSG00000226887.8	ERVMER34-1	chr4	-	1689	563	1	0	True	False	True
ENST00000443185.7	ENST00000443185	ENSG00000101493.11	ZNF516	chr18	-	3489	1163	5	4	True	False	True
ENST00000443272.3	ENST00000443272	ENSG00000141905.19	NFIC	chr19	+	1524	508	11	10	True	False	True
ENST00000443313.5	ENST00000443313	ENSG00000273291.5	AC092042.3	chr3	+	318	106	4	3	True	False	True
ENST00000443314.5	ENST00000443314	ENSG00000115365.12	LANCL1	chr2	-	1197	399	9	8	True	False	True
ENST00000443358.6	ENST00000443358	ENSG00000177192.14	PUS1	chr12	+	1197	399	5	4	True	False	True
ENST00000443381.7	ENST00000443381	ENSG00000158805.12	ZNF276	chr16	+	1842	614	11	10	True	False	True
ENST00000443439.7	ENST00000443439	ENSG00000164307.13	ERAP1	chr5	-	2823	941	18	17	True	False	True
ENST00000443512.1	ENST00000443512	ENSG00000231213.6	PLSCR5	chr3	-	813	271	7	6	True	False	True
ENST00000443585.6	ENST00000443585	ENSG00000235162.9	C12orf75	chr12	+	189	63	5	4	True	False	True
ENST00000443597.7	ENST00000443597	ENSG00000010626.15	LRRC23	chr12	+	1029	343	6	5	True	False	True
ENST00000443617.7	ENST00000443617	ENSG00000103657.14	HERC1	chr15	-	14583	4861	77	76	True	False	True
ENST00000443632.2	ENST00000443632	ENSG00000169635.10	HIC2	chr22	+	1845	615	2	1	True	False	True
ENST00000443649.8	ENST00000443649	ENSG00000284934.1	AC048338.2	chr12	-	717	239	6	5	True	False	True
ENST00000443659.6	ENST00000443659	ENSG00000197885.10	NKIRAS1	chr3	-	576	192	3	2	True	False	True
ENST00000443698.5	ENST00000443698	ENSG00000096872.16	IFT74	chr9	+	1800	600	19	18	True	False	True
ENST00000443739.6	ENST00000443739	ENSG00000159784.17	FAM131B	chr7	-	1080	360	7	6	True	False	True
ENST00000443758.6	ENST00000443758	ENSG00000163492.15	CCDC141	chr2	-	4590	1530	24	23	True	False	True
ENST00000443779.3	ENST00000443779	ENSG00000235387.5	SPAAR	chr9	+	225	75	1	0	True	False	True
ENST00000443824.5	ENST00000443824	ENSG00000047230.15	CTPS2	chrX	-	1758	586	17	16	True	False	True
ENST00000443866.2	ENST00000443866	ENSG00000226321.5	CROCC2	chr2	+	4965	1655	32	31	True	False	True
ENST00000443905.6	ENST00000443905	ENSG00000081665.14	ZNF506	chr19	-	1332	444	4	3	True	False	True
ENST00000443950.6	ENST00000443950	ENSG00000169813.16	HNRNPF	chr10	-	1245	415	1	0	True	False	True
ENST00000443968.2	ENST00000443968	ENSG00000080561.13	MID2	chrX	+	2115	705	10	9	True	True	True
ENST00000444035.6	ENST00000444035	ENSG00000186642.16	PDE2A	chr11	-	2760	920	31	30	True	False	True
ENST00000444122.2	ENST00000444122	ENSG00000235272.2	RAMACL	chr6	-	354	118	1	0	True	False	True
ENST00000444124.7	ENST00000444124	ENSG00000132437.18	DDC	chr7	-	1440	480	13	12	True	False	True
ENST00000444129.7	ENST00000444129	ENSG00000004700.16	RECQL	chr12	-	1947	649	14	13	True	False	True
ENST00000444136.6	ENST00000444136	ENSG00000162782.16	TDRD5	chr1	+	3105	1035	17	16	True	False	True
ENST00000444149.7	ENST00000444149	ENSG00000234284.7	ZNF879	chr5	+	1689	563	4	3	True	False	True
ENST00000444197.3	ENST00000444197	ENSG00000206474.8	OR10C1	chr6	+	936	312	1	0	True	True	True
ENST00000444204.2	ENST00000444204	ENSG00000181092.10	ADIPOQ	chr3	+	732	244	2	1	True	False	True
ENST00000444264.1	ENST00000444264	ENSG00000283473.4	FAM240A	chr3	+	267	89	3	2	True	False	True
ENST00000444294.7	ENST00000444294	ENSG00000119283.15	TRIM67	chr1	+	2343	781	10	9	True	False	True
ENST00000444310.4	ENST00000444310	ENSG00000205832.7	C16orf96	chr16	+	3423	1141	16	15	True	True	True
ENST00000444313.8	ENST00000444313	ENSG00000138964.17	PARVG	chr22	+	993	331	12	11	True	False	True
ENST00000444321.2	ENST00000444321	ENSG00000101938.15	CHRDL1	chrX	-	1371	457	11	10	True	False	True
ENST00000444335.1	ENST00000444335	ENSG00000231068.1	KRTAP21-3	chr21	-	174	58	1	0	True	True	True
ENST00000444387.7	ENST00000444387	ENSG00000189410.12	SH2D5	chr1	-	1269	423	9	8	True	False	True
ENST00000444469.4	ENST00000444469	ENSG00000233493.4	TMEM238	chr19	-	528	176	1	0	True	False	True
ENST00000444565.1	ENST00000444565	ENSG00000158553.4	POM121L2	chr6	-	3105	1035	1	0	True	True	True
ENST00000444610.7	ENST00000444610	ENSG00000102796.11	DHRS12	chr13	-	951	317	10	9	True	False	True
ENST00000444614.8	ENST00000444614	ENSG00000151773.13	CCDC122	chr13	-	819	273	5	4	True	False	True
ENST00000444623.5	ENST00000444623	ENSG00000139631.18	CSAD	chr12	-	1479	493	14	13	True	False	True
ENST00000444643.7	ENST00000444643	ENSG00000148719.15	DNAJB12	chr10	-	1125	375	8	7	True	True	True
ENST00000444723.3	ENST00000444723	ENSG00000125975.14	C20orf173	chr20	-	606	202	4	3	True	False	True
ENST00000444739.7	ENST00000444739	ENSG00000196954.14	CASP4	chr11	-	1131	377	8	7	True	False	True
ENST00000444836.5	ENST00000444836	ENSG00000116688.17	MFN2	chr1	+	2271	757	17	16	True	False	True
ENST00000444837.6	ENST00000444837	ENSG00000125144.14	MT1G	chr16	-	183	61	3	2	True	False	True
ENST00000444870.7	ENST00000444870	ENSG00000235169.9	SMIM1	chr1	+	234	78	2	1	True	False	True
ENST00000444881.5	ENST00000444881	ENSG00000135926.15	TMBIM1	chr2	-	933	311	11	10	True	False	True
ENST00000445061.6	ENST00000445061	ENSG00000132153.15	DHX30	chr3	+	3582	1194	20	19	True	False	True
ENST00000445067.6	ENST00000445067	ENSG00000064886.14	CHI3L2	chr1	+	1170	390	10	9	True	False	True
ENST00000445091.3	ENST00000445091	ENSG00000214897.5	PNMA6E	chrX	-	1941	647	1	0	True	False	True
ENST00000445101.4	ENST00000445101	ENSG00000233198.4	RNF224	chr9	+	468	156	2	1	True	False	True
ENST00000445132.2	ENST00000445132	ENSG00000121807.5	CCR2	chr3	+	1080	360	1	0	True	False	True
ENST00000445148.1	ENST00000445148	ENSG00000215269.5	GAGE12G	chrX	+	351	117	4	3	True	False	True
ENST00000445193.7	ENST00000445193	ENSG00000163684.11	RPP14	chr3	+	372	124	5	4	True	False	True
ENST00000445202.2	ENST00000445202	ENSG00000236027.3	PATE3	chr11	+	294	98	3	2	True	True	True
ENST00000445220.5	ENST00000445220	ENSG00000251322.9	SHANK3	chr22	+	5172	1724	23	22	True	True	True
ENST00000445224.6	ENST00000445224	ENSG00000151967.18	SCHIP1	chr3	+	732	244	7	6	True	False	True
ENST00000445307.4	ENST00000445307	ENSG00000234469.4	CLDN34	chrX	+	642	214	1	0	True	True	True
ENST00000445323.7	ENST00000445323	ENSG00000063601.17	MTMR1	chrX	+	2019	673	16	15	True	False	True
ENST00000445355.8	ENST00000445355	ENSG00000151651.16	ADAM8	chr10	-	2472	824	23	22	True	False	True
ENST00000445369.3	ENST00000445369	ENSG00000213937.4	CLDN9	chr16	+	651	217	1	0	True	False	True
ENST00000445385.2	ENST00000445385	ENSG00000186788.13	SPATA31D3	chr9	+	2751	917	4	3	True	True	True
ENST00000445590.3	ENST00000445590	ENSG00000197520.10	FAM177B	chr1	+	474	158	4	3	True	True	True
ENST00000445632.7	ENST00000445632	ENSG00000149201.10	CCDC81	chr11	+	1956	652	15	14	True	False	True
ENST00000445716.6	ENST00000445716	ENSG00000234545.8	FAM133B	chr7	-	741	247	11	10	True	False	True
ENST00000445819.5	ENST00000445819	ENSG00000177943.14	MAMDC4	chr9	+	3648	1216	29	28	True	False	True
ENST00000445895.2	ENST00000445895	ENSG00000172508.10	CARNS1	chr11	+	2850	950	9	8	True	False	True
ENST00000445902.3	ENST00000445902	ENSG00000223501.9	VPS52	chr6	-	2169	723	20	19	True	False	True
ENST00000445907.6	ENST00000445907	ENSG00000181072.11	CHRM2	chr7	+	1398	466	1	0	True	False	True
ENST00000445922.2	ENST00000445922	ENSG00000166170.9	BAG5	chr14	-	1341	447	1	0	True	False	True
ENST00000445927.7	ENST00000445927	ENSG00000239605.11	STPG4	chr2	-	744	248	7	6	True	True	True
ENST00000445946.4	ENST00000445946	ENSG00000227268.4	KLLN	chr10	-	534	178	1	0	True	False	True
ENST00000446044.5	ENST00000446044	ENSG00000114738.11	MAPKAPK3	chr3	+	1146	382	10	9	True	False	True
ENST00000446108.5	ENST00000446108	ENSG00000134453.16	RBM17	chr10	+	1203	401	11	10	True	False	True
ENST00000446113.7	ENST00000446113	ENSG00000177054.14	ZDHHC13	chr11	+	1866	622	17	16	True	False	True
ENST00000446157.3	ENST00000446157	ENSG00000272573.6	MUSTN1	chr3	-	246	82	3	2	True	False	True
ENST00000446160.7	ENST00000446160	ENSG00000206199.11	ANKUB1	chr3	-	1632	544	6	5	True	False	True
ENST00000446176.7	ENST00000446176	ENSG00000187239.17	FNBP1	chr9	-	1851	617	17	16	True	False	True
ENST00000446197.8	ENST00000446197	ENSG00000100897.18	DCAF11	chr14	+	1638	546	14	13	True	False	True
ENST00000446231.7	ENST00000446231	ENSG00000157106.17	SMG1	chr16	-	10983	3661	63	62	True	False	True
ENST00000446240.1	ENST00000446240	ENSG00000130595.19	TNNT3	chr11	+	717	239	12	11	True	True	True
ENST00000446284.6	ENST00000446284	ENSG00000119321.9	FKBP15	chr9	-	3657	1219	28	27	True	False	True
ENST00000446378.3	ENST00000446378	ENSG00000164309.15	CMYA5	chr5	+	12207	4069	13	12	True	False	True
ENST00000446444.2	ENST00000446444	ENSG00000213759.10	UGT2B11	chr4	-	1587	529	6	5	True	True	True
ENST00000446461.2	ENST00000446461	ENSG00000214681.4	IQCF5	chr3	-	444	148	2	1	True	True	True
ENST00000446465.3	ENST00000446465	ENSG00000168917.9	SLC35G2	chr3	+	1236	412	1	0	True	False	True
ENST00000446477.6	ENST00000446477	ENSG00000224940.8	PRRT4	chr7	-	2697	899	4	3	True	False	True
ENST00000446488.7	ENST00000446488	ENSG00000170322.14	NFRKB	chr11	-	3897	1299	25	24	True	False	True
ENST00000446510.6	ENST00000446510	ENSG00000166352.16	IFTAP	chr11	+	663	221	5	4	True	False	True
ENST00000446524.1	ENST00000446524	ENSG00000237388.2	OR4A47	chr11	+	927	309	1	0	True	False	True
ENST00000446526.8	ENST00000446526	ENSG00000161542.17	PRPSAP1	chr17	-	1155	385	10	9	True	False	True
ENST00000446544.6	ENST00000446544	ENSG00000158467.16	AHCYL2	chr7	+	1830	610	17	16	True	True	True
ENST00000446597.5	ENST00000446597	ENSG00000111731.12	C2CD5	chr12	-	3153	1051	26	25	True	False	True
ENST00000446620.1	ENST00000446620	ENSG00000236398.2	TAS2R39	chr7	+	1014	338	1	0	True	True	True
ENST00000446632.6	ENST00000446632	ENSG00000091181.19	IL5RA	chr3	-	1260	420	10	9	True	False	True
ENST00000446656.4	ENST00000446656	ENSG00000124003.13	MOGAT1	chr2	+	1005	335	6	5	True	False	True
ENST00000446702.7	ENST00000446702	ENSG00000134115.13	CNTN6	chr3	+	3084	1028	22	21	True	False	True
ENST00000446747.6	ENST00000446747	ENSG00000147789.15	ZNF7	chr8	+	2091	697	4	3	True	False	True
ENST00000446818.6	ENST00000446818	ENSG00000131374.14	TBC1D5	chr3	-	2451	817	21	20	True	False	True
ENST00000446859.7	ENST00000446859	ENSG00000171757.17	LRRC34	chr3	-	1392	464	11	10	True	False	True
ENST00000446864.1	ENST00000446864	ENSG00000189326.4	SPANXN4	chrX	+	297	99	2	1	True	False	True
ENST00000447017.7	ENST00000447017	ENSG00000163995.20	ABLIM2	chr4	-	1935	645	21	20	True	False	True
ENST00000447092.5	ENST00000447092	ENSG00000068001.14	HYAL2	chr3	-	1419	473	3	2	True	False	True
ENST00000447110.5	ENST00000447110	ENSG00000141506.13	PIK3R5	chr17	-	2640	880	18	17	True	False	True
ENST00000447116.6	ENST00000447116	ENSG00000177873.14	ZNF619	chr3	+	1848	616	5	4	True	False	True
ENST00000447204.6	ENST00000447204	ENSG00000106565.18	TMEM176B	chr7	-	810	270	6	5	True	False	True
ENST00000447234.7	ENST00000447234	ENSG00000176945.17	MUC20	chr3	+	2127	709	4	3	True	False	True
ENST00000447266.7	ENST00000447266	ENSG00000112701.18	SENP6	chr6	+	3336	1112	24	23	True	False	True
ENST00000447313.7	ENST00000447313	ENSG00000171804.11	WDR87	chr19	-	8736	2912	5	4	True	False	True
ENST00000447353.6	ENST00000447353	ENSG00000154479.13	CCDC173	chr2	-	1656	552	9	8	True	False	True
ENST00000447370.6	ENST00000447370	ENSG00000161640.15	SIGLEC11	chr19	-	2094	698	11	10	True	False	True
ENST00000447388.7	ENST00000447388	ENSG00000066136.20	NFYC	chr1	+	1005	335	9	8	True	False	True
ENST00000447419.6	ENST00000447419	ENSG00000251692.7	PTX4	chr16	-	1434	478	3	2	True	True	True
ENST00000447459.7	ENST00000447459	ENSG00000169181.13	GSG1L	chr16	-	993	331	7	6	True	False	True
ENST00000447467.6	ENST00000447467	ENSG00000158560.14	DYNC1I1	chr7	+	1884	628	16	15	True	False	True
ENST00000447513.7	ENST00000447513	ENSG00000157911.11	PEX10	chr1	-	978	326	6	5	True	False	True
ENST00000447540.5	ENST00000447540	ENSG00000177200.17	CHD9	chr16	+	8691	2897	38	37	True	False	True
ENST00000447544.7	ENST00000447544	ENSG00000135218.19	CD36	chr7	+	1416	472	12	11	True	False	True
ENST00000447601.6	ENST00000447601	ENSG00000071889.16	FAM3A	chrX	-	690	230	9	8	True	False	True
ENST00000447630.5	ENST00000447630	ENSG00000008324.11	SS18L2	chr3	+	231	77	3	2	True	False	True
ENST00000447648.7	ENST00000447648	ENSG00000205356.10	TECPR1	chr7	-	3495	1165	24	23	True	False	True
ENST00000447654.5	ENST00000447654	ENSG00000137309.20	HMGA1	chr6	+	321	107	4	3	True	False	True
ENST00000447750.7	ENST00000447750	ENSG00000203879.12	GDI1	chrX	+	1341	447	11	10	True	False	True
ENST00000447769.1	ENST00000447769	ENSG00000187037.8	GPR141	chr7	+	915	305	1	0	True	False	True
ENST00000447857.8	ENST00000447857	ENSG00000161609.10	CCDC155	chr19	+	1686	562	19	18	True	False	True
ENST00000447866.5	ENST00000447866	ENSG00000160752.14	FDPS	chr1	+	1059	353	9	8	True	True	True
ENST00000447869.5	ENST00000447869	ENSG00000130413.15	STK33	chr11	-	1542	514	12	11	True	False	True
ENST00000447906.8	ENST00000447906	ENSG00000164164.17	OTUD4	chr4	-	3342	1114	21	20	True	False	True
ENST00000447944.7	ENST00000447944	ENSG00000138035.15	PNPT1	chr2	-	2349	783	28	27	True	True	True
ENST00000447966.7	ENST00000447966	ENSG00000110881.12	ASIC1	chr12	+	1584	528	11	10	True	False	True
ENST00000447998.6	ENST00000447998	ENSG00000132912.12	DCTN4	chr5	-	1380	460	13	12	True	False	True
ENST00000448012.6	ENST00000448012	ENSG00000169246.16	NPIPB3	chr16	-	750	250	6	5	True	False	True
ENST00000448108.7	ENST00000448108	ENSG00000166012.17	TAF1D	chr11	-	834	278	5	4	True	False	True
ENST00000448116.7	ENST00000448116	ENSG00000160691.19	SHC1	chr1	-	1752	584	12	11	True	False	True
ENST00000448182.7	ENST00000448182	ENSG00000255346.10	NOX5	chr15	+	2157	719	15	14	True	False	True
ENST00000448223.7	ENST00000448223	ENSG00000163029.16	SMC6	chr2	-	3273	1091	26	25	True	False	True
ENST00000448276.7	ENST00000448276	ENSG00000108604.16	SMARCD2	chr17	-	1593	531	13	12	True	True	True
ENST00000448331.7	ENST00000448331	ENSG00000266302.6	AC098850.3	chr17	+	4275	1425	17	16	True	False	True
ENST00000448372.5	ENST00000448372	ENSG00000079387.14	SENP1	chr12	-	1932	644	17	16	True	False	True
ENST00000448384.2	ENST00000448384	ENSG00000214954.8	LRRC69	chr8	+	1041	347	8	7	True	True	True
ENST00000448387.6	ENST00000448387	ENSG00000232653.8	GOLGA8N	chr15	+	1896	632	19	18	True	False	True
ENST00000448456.3	ENST00000448456	ENSG00000213030.5	CGB8	chr19	-	495	165	3	2	True	True	True
ENST00000448493.7	ENST00000448493	ENSG00000088387.19	DOCK9	chr13	-	6243	2081	53	52	True	False	True
ENST00000448504.6	ENST00000448504	ENSG00000141337.12	ARSG	chr17	+	1575	525	11	10	True	False	True
ENST00000448521.5	ENST00000448521	ENSG00000136279.20	DBNL	chr7	+	1290	430	13	12	True	False	True
ENST00000448552.7	ENST00000448552	ENSG00000168802.14	CHTF8	chr16	-	363	121	3	2	True	False	True
ENST00000448599.2	ENST00000448599	ENSG00000233041.8	PHGR1	chr15	+	246	82	3	2	True	False	True
ENST00000448612.6	ENST00000448612	ENSG00000184465.16	WDR27	chr6	-	2685	895	25	24	True	False	True
ENST00000448666.7	ENST00000448666	ENSG00000115275.14	MOGS	chr2	-	2511	837	4	3	True	False	True
ENST00000448696.4	ENST00000448696	ENSG00000184995.7	IFNE	chr9	-	624	208	1	0	True	False	True
ENST00000448775.4	ENST00000448775	ENSG00000166250.12	CLMP	chr11	-	1119	373	7	6	True	False	True
ENST00000448797.2	ENST00000448797	ENSG00000229674.2	H2AL1RP	chrX	+	444	148	1	0	True	False	True
ENST00000448803.6	ENST00000448803	ENSG00000176371.14	ZSCAN2	chr15	+	1842	614	2	1	True	False	True
ENST00000448843.6	ENST00000448843	ENSG00000179148.9	ALOXE3	chr17	-	2133	711	15	14	True	False	True
ENST00000448878.6	ENST00000448878	ENSG00000106554.13	CHCHD3	chr7	-	696	232	9	8	True	False	True
ENST00000448903.7	ENST00000448903	ENSG00000183020.14	AP2A2	chr11	+	2817	939	22	21	True	False	True
ENST00000448921.5	ENST00000448921	ENSG00000197249.14	SERPINA1	chr14	-	1254	418	4	3	True	False	True
ENST00000448923.2	ENST00000448923	ENSG00000236782.7	AL391650.1	chr1	-	189	63	2	1	True	False	True
ENST00000448984.1	ENST00000448984	ENSG00000204449.3	TRIM49C	chr11	+	1356	452	6	5	True	False	True
ENST00000449022.7	ENST00000449022	ENSG00000081803.16	CADPS2	chr7	-	3888	1296	30	29	True	False	True
ENST00000449058.7	ENST00000449058	ENSG00000100284.21	TOM1	chr22	+	1476	492	15	14	True	False	True
ENST00000449076.6	ENST00000449076	ENSG00000135426.16	TESPA1	chr12	-	1563	521	9	8	True	False	True
ENST00000449082.3	ENST00000449082	ENSG00000185313.8	SCN10A	chr3	-	5868	1956	27	26	True	False	True
ENST00000449105.8	ENST00000449105	ENSG00000143889.16	HNRNPLL	chr2	-	1626	542	13	12	True	False	True
ENST00000449187.6	ENST00000449187	ENSG00000128595.17	CALU	chr7	+	945	315	6	5	True	False	True
ENST00000449188.2	ENST00000449188	ENSG00000232237.3	ASCL5	chr1	-	618	206	1	0	True	False	True
ENST00000449191.1	ENST00000449191	ENSG00000258984.5	UBE2F-SCLY	chr2	+	393	131	6	5	True	False	True
ENST00000449193.7	ENST00000449193	ENSG00000180592.17	SKIDA1	chr10	-	2724	908	1	0	True	False	True
ENST00000449199.7	ENST00000449199	ENSG00000174899.11	SLC66A1L	chr3	+	405	135	4	3	True	False	True
ENST00000449247.6	ENST00000449247	ENSG00000132305.20	IMMT	chr2	-	2241	747	15	14	True	False	True
